Julie Kavner	The Simpsons Movie
Julie Walters	Brave
Juliette Binoche	English Patient, The
June Duprez	None But the Lonely Heart
Jurgen Prochnow	Beverly Hills Cop II
Justin Bartha	The Hangover
Justin Bartha	The Hangover Part II
Justin Bartha	National Treasure: Book of Secrets
Justin Bartha	National Treasure
Justin Braine	Shine
Justin Chatwin	War of the Worlds
Justin Cooper	Liar Liar
Justin Henry	Kramer vs. Kramer
Justin Long	Alvin and the Chipmunks: The Squeakquel
Justin Long	Alvin and the Chipmunks
K Callan	Touch of Class, A
Kai Lennox	Beginners
Karen Allen	Indiana Jones and the Kingdom of the Crystal Skull
Karen Allen	Perfect Storm, The
Karen Allen	Raiders of the Lost Ark
Karen Disher	Ice Age: Dawn of the Dinosaurs
Karen Finley	Philadelphia
Karen Lynn Gorney	Saturday Night Fever
Karen Morley	Kentucky
Karina Arroyave	Crash
Karl Malden	On the Waterfront
Karl Malden	Streetcar Named Desire, A
Karl Malden	Patton
Karl Urban	The Bourne Supremacy
Kate Beahan	Matrix Revolutions, The
Kate Beckinsale	The Aviator
Kate Beckinsale	Pearl Harbor
Kate Beckinsale	Click
Kate Bosworth	Superman Returns
Kate Capshaw	Indiana Jones and the Temple of Doom
Kate Winslet	Iris
Kate Winslet	Titanic
Kate Winslet	The Reader
Katharine Hepburn	Guess Whos Coming to Dinner
Katharine Hepburn	Philadelphia Story, The
Katharine Hepburn	African Queen, The
Katharine Hepburn	The Lion in Winter
Katharine Hepburn	On Golden Pond
Katharine Hepburn	Morning Glory
Katharine Ross	Graduate, The
Katherine Heigl	Knocked Up
Kathleen Comegys	Miracle Worker, The
Kathleen Turner	Accidental Tourist, The
Kathleen Turner	Prizzis Honor
Kathy Bates	Waterboy, The
Kathy Bates	Titanic
Kathy Bates	Misery
Kathy Najimy	Sister Act
Katie Holmes	Batman Begins
Katina Paxinou	For Whom the Bell Tolls
Katy Jurado	High Noon
Kay Medford	Funny Girl
Kayvan Novak	Syriana
Keanu Reeves	Matrix, The
Keefe Brasselle	Place in the Sun, A
Keir ODonnell	Paul Blart: Mall Cop
Keira Knightley	Pirates of the Caribbean: At Worlds End
Keira Knightley	Pirates of the Caribbean: The Curse of the Black Pearl
Keira Knightley	Pirates of the Caribbean: Dead Mans Chest
Kelci Stephenson	Capote
Kelly Macdonald	No Country for Old Men
Kelly Macdonald	Brave
Kelly McGillis	Top Gun
Kelly McGillis	Accused, The
Kelly Preston	Jerry Maguire
Kelsey Grammer	Toy Story 2
Ken Jeong	The Hangover Part II
Ken Leung	Rush Hour
Ken Watanabe	Inception
Kerry Walker	Piano, The
Kerry Washington	The Last King of Scotland
Kerry Washington	Ray
Kerry Washington	Mr. & Mrs. Smith
Kevin Bacon	Mystic River
Kevin Bacon	Apollo 13
Kevin Bacon	Few Good Men, A
Kevin Costner	Untouchables, The
Kevin Costner	Dances with Wolves
Kevin Costner	Robin Hood: Prince of Thieves
Kevin Dunn	Godzilla
Kevin J. OConnor	The Mummy
Kevin James	Paul Blart: Mall Cop
Kevin James	Grown Ups
Kevin James	Hitch
Kevin Kline	Fish Called Wanda, A
Kevin Kline	Sophies Choice
Kevin McDonald	Lilo & Stitch
Kevin McNally	Pirates of the Caribbean: On Stranger Tides
Kevin Pollak	Usual Suspects, The
Kevin Spacey	Superman Returns
Kevin Spacey	L.A. Confidential
Kevin Spacey	A Bugs Life
Kevin Spacey	Usual Suspects, The
Kevin Spacey	American Beauty
Kiefer Sutherland	Monsters vs Aliens
Kiefer Sutherland	Few Good Men, A
Kim Basinger	Batman
Kim Basinger	L.A. Confidential
Kim Cattrall	Sex and the City
Kim Darby	True Grit
Kim Hunter	Streetcar Named Desire, A
Kirk Douglas	Spartacus
Kirk Douglas	Bad and the Beautiful, The
Kirk Douglas	Lust for Life
Kirk Douglas	Letter to Three Wives, A
Kirsten Dunst	Spider-Man
Kirsten Dunst	Spider-Man 2
Kirsten Dunst	Spider-Man 3
Kirsten Sheridan	My Left Foot
Kirstie Alley	Look Whos Talking
Kitty Winn	Exorcist, The
Klaus Maria Brandauer	Out of Africa
Kristanna Loken	Terminator 3: Rise of the Machines
Kristen Stewart	The Twilight Saga: Breaking Dawn - Part 1
Kristen Stewart	The Twilight Saga: Eclipse
Kristen Stewart	New Moon
Kristen Stewart	Twilight
Kristen Wiig	Bridesmaids
Kristin Davis	Sex and the City
Kristin Scott Thomas	English Patient, The
Kristine Sutherland	Honey, I Shrunk the Kids
Kyle Graham	Scary Movie
Kyle MacLachlan	Flintstones, The
Lainie Kazan	My Big Fat Greek Wedding
Lana Turner	Bad and the Beautiful, The
Lana Turner	Johnny Eager
Lara Flynn Boyle	Men in Black II
Lari White	Cast Away
Larry Gates	In the Heat of the Night
Larry The Cable Guy	Cars
Larry The Cable Guy	Cars 2
Laura Dern	Jurassic Park
Laura San Giacomo	Pretty Woman
Lauren Bacall	Written on the Wind
Lauren Bacall	Murder on the Orient Express
Lauren Bacall	Misery
Lauren Bacall	Key Largo
Laurence Fishburne	Mystic River
Laurence Fishburne	Matrix, The
Laurence Hanray	Private Life of Henry VIII., The
Laurence Harvey	Room at the Top
Laurence Harvey	Darling
Laurence Harvey	BUtterfield 8
Laurence Olivier	Hamlet
Laurence Olivier	Spartacus
Laurence Olivier	Rebecca
Laurie Heineman	Save the Tiger
Lea Thompson	Back to the Future
Lee Evans	Theres Something About Mary
Lee Grant	Shampoo
Lee Grant	In the Heat of the Night
Lee J. Cobb	Song of Bernadette, The
Lee J. Cobb	On the Waterfront
Lee J. Cobb	Three Faces of Eve, The
Lee J. Cobb	Exorcist, The
Lee Marvin	Cat Ballou
Lee Meredith	Sunshine Boys, The
Lee Tergesen	Monster
Leland Orser	Taken
Lelia Goldoni	Alice Doesnt Live Here Anymore
Lena Headey	300
Leo Howard	G.I. Joe: The Rise of Cobra
Leo McKern	Man for All Seasons, A
Leo McKern	Ryans Daughter
Leo Rossi	Accused, The
Leon Janney	Charly
Leonard Nimoy	Star Trek
Leonardo DiCaprio	The Aviator
Leonardo DiCaprio	Inception
Leonardo DiCaprio	The Departed
Leonardo DiCaprio	Catch Me If You Can
Leonardo DiCaprio	Titanic
Leonid Citer	Cast Away
Leslie Bibb	Iron Man
Leslie Caron	Gigi
Leslie Caron	American in Paris, An
Leslie Fenton	Boys Town
Leslie Harter Zemeckis	The Polar Express
Leslie Howard	Free Soul, A
Leslie Mann	Knocked Up
Levon Helm	Coal Miners Daughter
Lew Ayres	Johnny Belinda
Lewis Stone	Sin of Madelon Claudet, The
Liam Hemsworth	The Hunger Games
Liam Neeson	Taken
Liam Neeson	Clash of the Titans
Liam Neeson	Schindlers List
Liam Neeson	Batman Begins
Liam Neeson	Star Wars: Episode I - The Phantom Menace
Liesel Matthews	Air Force One
Liev Schreiber	X-Men Origins: Wolverine
Lila Kedrova	Alexis Zorbas
Lilia Skala	Charly
Lilia Skala	Lilies of the Field
Lily Collins	The Blind Side
Linda Cardellini	Scooby-Doo
Linda Darnell	Letter to Three Wives, A
Linda Fiorentino	Men in Black
Linda Hamilton	Terminator 2: Judgment Day
Linda Hunt	Year of Living Dangerously, The
Linda Kozlowski	Crocodile Dundee
Linda Larkin	Aladdin
Lindsay Crouse	Places in the Heart
Lindsay Wagner	Paper Chase, The
Lionel Barrymore	Captains Courageous
Lionel Barrymore	Grand Hotel
Lionel Barrymore	Key Largo
Lionel Barrymore	Free Soul, A
Lionel Barrymore	You Cant Take It with You
Lionel Stander	Mr. Deeds Goes to Town
Lisa Blount	Officer and a Gentleman, An
Lisa Daniels	One Hundred and One Dalmatians
Lisa Eilbacher	Beverly Hills Cop
Lisa Mann	Lilies of the Field
Liv Tyler	Lord of the Rings: The Two Towers, The
Liv Tyler	Armageddon
Liza Minnelli	Cabaret
Liza Minnelli	Arthur
Lloyd Bridges	High Noon
Lloyd Nolan	Tree Grows in Brooklyn, A
Lombardo Boyar	Happy Feet
Loretta Young	Kentucky
Loretta Young	Farmers Daughter, The
Lori Galinski	Oceans Eleven
Lorraine Bracco	Goodfellas
Lorraine Gary	Jaws
Lorrie Bess Crumley	Talladega Nights: The Ballad of Ricky Bobby
Lou Antonio	Cool Hand Luke
Lou Romano	Ratatouille
Louis Gossett Jr.	Officer and a Gentleman, An
Louis Jourdan	V.I.P.s, The
Louis Jourdan	Gigi
Louis Prima	Jungle Book, The
Louis Wolheim	Two Arabian Knights
Louise Fletcher	One Flew Over the Cuckoos Nest
Lucile Watson	Watch on the Rhine
Lucile Watson	Great Lie, The
Ludacris	Fast Five
Luis Guzman	Anger Management
Luise Rainer	Great Ziegfeld, The
Luise Rainer	Good Earth, The
Lynn Collins	X-Men Origins: Wolverine
M. Emmet Walsh	Ordinary People
M.C. Gainey	Tangled
Macaulay Culkin	Home Alone 2: Lost in New York
Macaulay Culkin	Home Alone
MacInTalk	WALL-E
Madeline Kahn	Paper Moon
Mady Christians	Come and Get It
Maggie Grace	Taken
Maggie Gyllenhaal	The Dark Knight
Maggie Smith	California Suite
Maggie Smith	Prime of Miss Jean Brodie, The
Maggie Smith	Harry Potter and the Sorcerers Stone
Maggie Smith	Sister Act
Maia Morgenstern	Passion of the Christ, The
Maile Flanagan	Ice Age: Dawn of the Dinosaurs
Mala Powers	Cyrano de Bergerac
Malick Bowens	Out of Africa
Mandy Moore	Tangled
Marcel Bozzuffi	French Connection, The
Marcia Gay Harden	Pollock
Marcia Gay Harden	Mystic River
Marcia Strassman	Honey, I Shrunk the Kids
Margaret Colin	Three Men and a Baby
Margaret Colin	Independence Day
Margaret Lindsay	Dangerous
Margaret Lindsay	Jezebel
Margaret Rutherford	V.I.P.s, The
Margot Grahame	Informer, The
Maria Aitken	Fish Called Wanda, A
Maria Pitillo	Godzilla
Mariah Carey	Precious: Based on the Novel Push by Sapphire
Marie Dressler	Divine Lady, The
Marie Dressler	Min and Bill
Marion Cotillard	Mome, La
Marisa Pavan	Rose Tattoo, The
Marisa Tomei	My Cousin Vinny
Marisa Tomei	Anger Management
Marisa Tomei	What Women Want
Marius Goring	Barefoot Contessa, The
Marjorie Rambeau	Min and Bill
Mark Hamill	Star Wars: Episode V - The Empire Strikes Back
Mark Hamill	Star Wars: Episode VI - Return of the Jedi
Mark Hamill	Star Wars
Mark Lester	Oliver!
Mark Ruffalo	The Avengers
Mark Strong	Sherlock Holmes
Mark Wahlberg	The Fighter
Mark Wahlberg	Perfect Storm, The
Mark Wahlberg	Planet of the Apes
Mark Wahlberg	Ted
Mark Wahlberg	The Departed
Marlee Matlin	Children of a Lesser God
Marlene Dietrich	Judgment at Nuremberg
Marlon Brando	On the Waterfront
Marlon Brando	Superman
Marlon Brando	Viva Zapata!
Marlon Brando	Sayonara
Marlon Brando	Streetcar Named Desire, A
Marlon Brando	Godfather, The
Marsha Mason	Goodbye Girl, The
Martha Scott	Sayonara
Martin Balsam	Murder on the Orient Express
Martin Balsam	All the Presidents Men
Martin Balsam	Thousand Clowns, A
Martin Benson	King and I, The
Martin Landau	Ed Wood
Martin Lawrence	Wild Hogs
Martin Lawrence	Bad Boys II
Martin Sheen	Catch Me If You Can
Martin Sheen	The Departed
Martin Sheen	The Amazing Spider-Man
Martin Sheen	Subject Was Roses, The
Martin Stringer	There Will Be Blood
Martita Hunt	Anastasia
Marton Csokas	XXX
Mary Alice	Matrix Revolutions, The
Mary Anderson	To Each His Own
Mary Astor	Great Lie, The
Mary Astor	Two Arabian Knights
Mary Badham	To Kill a Mockingbird
Mary Beth Hurt	Affliction
Mary Duncan	Morning Glory
Mary Elizabeth Mastrantonio	Color of Money, The
Mary Elizabeth Mastrantonio	Robin Hood: Prince of Thieves
Mary Gibbs	Monsters, Inc.
Mary McDonnell	Dances with Wolves
Mary McDonnell	Independence Day
Mary Pickford	Coquette
Mary Steenburgen	The Proposal
Mary Steenburgen	Melvin and Howard
Mary Steenburgen	Elf
Mary Tyler Moore	Ordinary People
Mary Wickes	Sister Act
Mathieu Amalric	Quantum of Solace
Matt Damon	The Departed
Matt Damon	Saving Private Ryan
Matt Damon	True Grit
Matt Damon	The Bourne Ultimatum
Matt Damon	Good Will Hunting
Matt Damon	The Bourne Supremacy
Matt Dillon	Theres Something About Mary
Matt Frewer	Honey, I Shrunk the Kids
Matt Moore	Coquette
Matthew Braden Stringer	There Will Be Blood
Matthew Broderick	Glory
Matthew Broderick	Lion King, The
Matthew Broderick	Godzilla
Matthew Gray Gubler	Alvin and the Chipmunks: The Squeakquel
Matthew Lillard	Scooby-Doo
Maura Tierney	Liar Liar
Maureen Lipman	Pianist, The
Maureen OHara	How Green Was My Valley
Maureen OHara	Quiet Man, The
Maureen OHara	Miracle on 34th Street
Maureen Stapleton	Reds
Maurice Chevalier	Gigi
Maurice Evans	Rosemarys Baby
Max Casella	Dinosaur
Max von Sydow	Minority Report
Max von Sydow	Exorcist, The
Max von Sydow	Rush Hour 3
Maximilian Schell	Judgment at Nuremberg
Maximilian Schell	Topkapi
Maximilian Schell	Julia
Maya Rudolph	Bridesmaids
Megan Fox	Transformers
Megan Fox	Transformers: Revenge of the Fallen
Mel Gibson	Braveheart
Mel Gibson	Ransom
Mel Gibson	Pocahontas
Mel Gibson	What Women Want
Mel Gibson	Lethal Weapon 3
Mel Gibson	Year of Living Dangerously, The
Mel Gibson	Signs
Mel Gibson	Lethal Weapon 2
Mel Gibson	Lethal Weapon 4
Melanie Laurent	Inglourious Basterds
Melanie Laurent	Beginners
Melina Mercouri	Topkapi
Melissa Leo	The Fighter
Melissa McCarthy	Bridesmaids
Melvyn Douglas	Being There
Melvyn Douglas	Hud
Melvyn Douglas	Captains Courageous
Mena Suvari	American Beauty
Mercedes McCambridge	All the Kings Men
Mercedes Ruehl	Fisher King, The
Meryl Streep	Adaptation.
Meryl Streep	The Iron Lady
Meryl Streep	Hours, The
Meryl Streep	Deer Hunter, The
Meryl Streep	Kramer vs. Kramer
Meryl Streep	Sophies Choice
Meryl Streep	Out of Africa
Mia Bendixsen	Alice Doesnt Live Here Anymore
Mia Farrow	Hannah and Her Sisters
Mia Farrow	Rosemarys Baby
Mia Wasikowska	Alice in Wonderland
Michael Berryman	One Flew Over the Cuckoos Nest
Michael C. Williams	Blair Witch Project, The
Michael Caine	The Dark Knight
Michael Caine	Hannah and Her Sisters
Michael Caine	Cider House Rules, The
Michael Caine	Batman Begins
Michael Caine	Cars 2
Michael Caine	California Suite
Michael Callan	Cat Ballou
Michael Cera	Juno
Michael Chiklis	Fantastic Four
Michael Clarke Duncan	Green Mile, The
Michael Clarke Duncan	Planet of the Apes
Michael Constantine	My Big Fat Greek Wedding
Michael Douglas	Fatal Attraction
Michael Douglas	Wall Street
Michael Fassbender	Inglourious Basterds
Michael Gough	Batman Returns
Michael Irvin	The Longest Yard
Michael J. Fox	Stuart Little
Michael J. Fox	Back to the Future
Michael J. Pollard	Bonnie and Clyde
Michael Keaton	Batman Returns
Michael Keaton	Batman
Michael Kitchen	Out of Africa
Michael McCleery	Harry and Tonto
Michael Nyqvist	Mission: Impossible - Ghost Protocol
Michael OKeefe	Michael Clayton
Michael Palin	Fish Called Wanda, A
Michael Roof	XXX
Michael Sarrazin	They Shoot Horses, Dont They?
Michael Saucedo	Traffic
Michael Strong	Patton
Michael Vavitch	Two Arabian Knights
Michael Warren	Butterflies Are Free
Michael York	Austin Powers: The Spy Who Shagged Me
Michael York	Cabaret
Michael York	Austin Powers in Goldmember
Michelle Monaghan	Mission: Impossible III
Michelle Pfeiffer	What Lies Beneath
Michelle Pfeiffer	Batman Returns
Michelle Rodriguez	Fast and the Furious, The
Michelle Rodriguez	Fast & Furious
Michelle Rodriguez	Avatar
Mickey OKeefe	The Fighter
Mickey Rooney	Night at the Museum
Mickey Rooney	Boys Town
Mickey Rooney	National Velvet
Miiko Taka	Sayonara
Mike Colter	Million Dollar Baby
Mike Myers	Austin Powers: The Spy Who Shagged Me
Mike Myers	Austin Powers in Goldmember
Mike Myers	Shrek the Third
Mike Myers	Shrek 2
Mike Myers	Shrek Forever After
Mike Myers	Shrek
Mila Kunis	Black Swan
Mila Kunis	Ted
Mildred Dunnock	BUtterfield 8
Miles Mander	Private Life of Henry VIII., The
Millard Mitchell	Twelve OClock High
Millie Perkins	Diary of Anne Frank, The
Milton Goncalves	Kiss of the Spider Woman
Minna Gombell	Bad Girl
Minnie Driver	Good Will Hunting
Minnie Driver	Tarzan
Mira Sorvino	Mighty Aphrodite
Miranda Otto	War of the Worlds
Miranda Richardson	Hours, The
Miriam Hopkins	Heiress, The
Mischa Auer	You Cant Take It with You
Mischa Barton	Sixth Sense, The
Mitchell Whitfield	My Cousin Vinny
Mitzi Green	Skippy
Miyoshi Umeki	Sayonara
MoNique	Precious: Based on the Novel Push by Sapphire
Monica Bellucci	Passion of the Christ, The
Monica Potter	Patch Adams
Montgomery Clift	From Here to Eternity
Montgomery Clift	Place in the Sun, A
Montgomery Clift	Heiress, The
Morgan Freeman	Driving Miss Daisy
Morgan Freeman	Bruce Almighty
Morgan Freeman	Million Dollar Baby
Morgan Freeman	Deep Impact
Morgan Freeman	Glory
Morgan Freeman	Unforgiven
Morgan Freeman	Robin Hood: Prince of Thieves
Morris Carnovsky	Cyrano de Bergerac
Murray Hamilton	Jaws
Murray Hamilton	Graduate, The
Mykelti Williamson	Forrest Gump
Myrna Loy	Great Ziegfeld, The
Myrna Loy	Best Years of Our Lives, The
Nance ONeil	Cimarron
Nancy Baldwin	Mamma Mia!
Nancy Cartwright	The Simpsons Movie
Nancy Travis	Three Men and a Baby
Naomi Watts	King Kong
Nat King Cole	Cat Ballou
Natalie Portman	Star Wars: Episode III - Revenge of the Sith
Natalie Portman	Black Swan
Natalie Portman	Star Wars: Episode I - The Phantom Menace
Natalie Portman	Thor
Natalie Portman	Star Wars: Episode II - Attack of the Clones
Natalie Wood	West Side Story
Natalie Wood	Miracle on 34th Street
Nathalie Baye	Catch Me If You Can
Nathan Jones	Troy
Nathan Lane	Stuart Little
Naveen Andrews	English Patient, The
Ned Beatty	Superman
Ned Beatty	Toy Story 3
Neil Hamilton	Sin of Madelon Claudet, The
Nelly	The Longest Yard
Nia Vardalos	My Big Fat Greek Wedding
Niall MacGinnis	Hamlet
Nicholas Colasanto	Raging Bull
Nicholas Farrell	Chariots of Fire
Nicholas Soussanin	Last Command, The
Nick Nolte	Hulk
Nick Nolte	Affliction
Nick Stahl	Terminator 3: Rise of the Machines
Nicolas Cage	National Treasure: Book of Secrets
Nicolas Cage	National Treasure
Nicolas Cage	Rock, The
Nicolas Cage	Leaving Las Vegas
Nicolas Cage	Moonstruck
Nicolas Cage	Adaptation.
Nicole DeHuff	Meet the Parents
Nicole Kidman	Batman Forever
Nicole Kidman	Cold Mountain
Nicole Kidman	Hours, The
Nicoletta Braschi	Vita e bella, La
Nigel Bruce	Suspicion
Nigel Havers	Chariots of Fire
Nigel Hawthorne	Tarzan
Nigel Terry	The Lion in Winter
Nikki Reed	Twilight
Nina Foch	American in Paris, An
Noah Taylor	Lara Croft: Tomb Raider
Noah Taylor	Charlie and the Chocolate Factory
Noel Appleby	Lord of the Rings: The Fellowship of the Ring, The
Noel Appleby	Lord of the Rings: The Return of the King, The
Nona Gaye	The Polar Express
Noomi Rapace	Sherlock Holmes: A Game of Shadows
Norma Shearer	Free Soul, A
Norman Burton	Save the Tiger
Octavia Spencer	The Help
Oded Fehr	Mummy Returns, The
Olga Kurylenko	Quantum of Solace
Oliver Platt	2012
Oliver Platt	Doctor Dolittle
Oliver Reed	Gladiator
Oliver Reed	Oliver!
Oliver Reed	Women in Love
Olivia de Havilland	Anthony Adverse
Olivia de Havilland	Heiress, The
Olivia de Havilland	To Each His Own
Olivia Newton-John	Grease
Olivia Wilde	TRON: Legacy
Olivia Williams	Sixth Sense, The
Olympia Dukakis	Moonstruck
Olympia Dukakis	Look Whos Talking
Omar Sharif	Lawrence of Arabia
Omar Sharif	Funny Girl
Orlando Bloom	Pirates of the Caribbean: Dead Mans Chest
Orlando Bloom	Pirates of the Caribbean: At Worlds End
Orlando Bloom	Pirates of the Caribbean: The Curse of the Black Pearl
Orson Welles	Man for All Seasons, A
Oscar Levant	American in Paris, An
Ossie Davis	Dinosaur
Ossie Davis	Doctor Dolittle
Otto Preminger	Stalag 17
Owen Wilson	Wedding Crashers
Owen Wilson	Night at the Museum: Battle of the Smithsonian
Owen Wilson	Cars 2
Owen Wilson	Cars
P.J. Johnson	Paper Moon
Paddy Considine	The Bourne Ultimatum
Paige OHara	Beauty and the Beast
Pam Ferris	Harry Potter and the Prisoner of Azkaban
Pamela Blair	Mighty Aphrodite
Pamela Brown	Lust for Life
Pamela Franklin	Prime of Miss Jean Brodie, The
Parker Posey	Superman Returns
Pascal Greggory	Mome, La
Pat Henning	On the Waterfront
Pat Hingle	Norma Rae
Pat Hingle	Batman
Patricia Arquette	Ed Wood
Patricia Neal	Subject Was Roses, The
Patricia Neal	Hud
Patricia Owens	Sayonara
Patricia Quinn	Rocky Horror Picture Show, The
Patricia Smith	Save the Tiger
Patricia Wettig	City Slickers
Patrick Stewart	X2
Patrick Stewart	Chicken Little
Patrick Stewart	X-Men: The Last Stand
Patrick Stewart	X-Men
Patrick Swayze	Ghost
Patti LuPone	Driving Miss Daisy
Patton Oswalt	Ratatouille
Patty Duke	Miracle Worker, The
Paul Benedict	Goodbye Girl, The
Paul Bettany	The Da Vinci Code
Paul Bettany	Beautiful Mind, A
Paul Dano	Little Miss Sunshine
Paul Douglas	Letter to Three Wives, A
Paul Fix	Bad Girl
Paul Freeman	Raiders of the Lost Ark
Paul Giamatti	Planet of the Apes
Paul Henreid	Goodbye, Mr. Chips
Paul Henreid	Casablanca
Paul Herman	Crazy Heart
Paul Hogan	Crocodile Dundee
Paul J. Lombardi	Fisher King, The
Paul L. Nolan	Oceans Eleven
Paul Le Mat	Melvin and Howard
Paul Lukas	Watch on the Rhine
Paul Lukas	Watch on the Rhine
Paul Michael Glaser	Butterflies Are Free
Paul Muni	Good Earth, The
Paul Muni	Story of Louis Pasteur, The
Paul Muni	Life of Emile Zola, The
Paul Newman	Color of Money, The
Paul Newman	Sweet Bird of Youth
Paul Newman	Sting, The
Paul Newman	Cars
Paul Newman	Hud
Paul Newman	Cool Hand Luke
Paul Pape	Saturday Night Fever
Paul Rudd	Cider House Rules, The
Paul Rudd	Knocked Up
Paul Sanchez	Cast Away
Paul Scofield	Man for All Seasons, A
Paul Simon	Annie Hall
Paul Sorvino	Touch of Class, A
Paul Sorvino	Goodfellas
Paul Walker	Fast and the Furious, The
Paul Walker	Fast & Furious
Paul Walker	Fast Five
Paula Patton	Mission: Impossible - Ghost Protocol
Paula Patton	Precious: Based on the Novel Push by Sapphire
Peggy Ashcroft	Passage to India, A
Peggy Dow	Harvey
Peggy Wood	Sound of Music, The
Penelope Ann Miller	The Artist
Penelope Cruz	Pirates of the Caribbean: On Stranger Tides
Penelope Cruz	Vicky Cristina Barcelona
Penelope Milford	Coming Home
Penelope Wilton	Iris
Pernilla August	Star Wars: Episode I - The Phantom Menace
Pete Postlethwaite	Lost World: Jurassic Park, The
Peter Boyle	Doctor Dolittle
Peter Brocco	One Flew Over the Cuckoos Nest
Peter Bull	African Queen, The
Peter Coyote	E.T. the Extra-Terrestrial
Peter Cushing	Star Wars
Peter Finch	Network
Peter MacNicol	Sophies Choice
Peter OToole	Last Emperor, The
Peter OToole	Lawrence of Arabia
Peter OToole	The Lion in Winter
Peter Sarsgaard	Boys Dont Cry
Peter Scolari	The Polar Express
Peter Sellers	Being There
Peter Sohn	Ratatouille
Peter Stormare	Bad Boys II
Peter Stormare	Fargo
Peter Ustinov	Spartacus
Peter Ustinov	Topkapi
Phil Harris	Jungle Book, The
Philip Baker Hall	Bruce Almighty
Philip Bosco	Children of a Lesser God
Philip Ober	Come Back, Little Sheba
Philip Seymour Hoffman	Twister
Philip Seymour Hoffman	Capote
Philip Seymour Hoffman	Scent of a Woman
Philip Seymour Hoffman	Mission: Impossible III
Philip Seymour Hoffman	Patch Adams
Phillip Alford	To Kill a Mockingbird
Phillip Terry	Lost Weekend, The
Phillip Terry	To Each His Own
Phoebe Cates	Gremlins
Phoebe Waller-Bridge	The Iron Lady
Phyllis Boyens	Coal Miners Daughter
Phyllis Diller	A Bugs Life
Pierce Brosnan	Mrs. Doubtfire
Pierce Brosnan	Mamma Mia!
Pierce Brosnan	Die Another Day
Pinto Colvig	Snow White and the Seven Dwarfs
Piper Laurie	Children of a Lesser God
Piper Perabo	Cheaper by the Dozen
Polly Holliday	Gremlins
Polly Holliday	Mrs. Doubtfire
Powers Boothe	Blue Sky
Preston Foster	Informer, The
Prunella Scales	Howards End
Queen Latifah	Bringing Down the House
Queen Latifah	Chicago
Quinn Cummings	Goodbye Girl, The
Quinton Aaron	The Blind Side
R. Lee Ermey	Dead Man Walking
Rachael Taylor	Transformers
Rachel McAdams	Sherlock Holmes: A Game of Shadows
Rachel McAdams	Wedding Crashers
Rachel McAdams	Sherlock Holmes
Rachel Weisz	Mummy Returns, The
Rachel Weisz	The Mummy
Rachel Weisz	The Constant Gardener
Raini Rodriguez	Paul Blart: Mall Cop
Rajendranath Zutshi	Slumdog Millionaire
Ralph Bellamy	Awful Truth, The
Ralph Bellamy	Pretty Woman
Ralph Clanton	Cyrano de Bergerac
Ralph Fiennes	Harry Potter and the Deathly Hallows: Part 2
Ralph Fiennes	Clash of the Titans
Ralph Fiennes	English Patient, The
Ralph Fiennes	The Reader
Ralph Fiennes	Schindlers List
Ralph Fiennes	The Constant Gardener
Ralph Fiennes	The Hurt Locker
Ralph Macchio	My Cousin Vinny
Ralph Richardson	Heiress, The
Randy Quaid	Brokeback Mountain
Raul Julia	Kiss of the Spider Woman
Ray Anthony	Matrix Reloaded, The
Ray Collins	Double Life, A
Ray Liotta	Goodfellas
Ray Liotta	Wild Hogs
Ray Liotta	Hannibal
Ray Milland	Lost Weekend, The
Ray Romano	Ice Age: The Meltdown
Ray Romano	Ice Age
Ray Walston	Sting, The
Ray Walston	Apartment, The
Ray Winstone	Indiana Jones and the Kingdom of the Crystal Skull
Raymond J. Barry	Dead Man Walking
Raymond J. Barry	Born on the Fourth of July
Raymond Massey	East of Eden
Raymond Serra	Teenage Mutant Ninja Turtles
Rebecca De Mornay	Trip to Bountiful, The
Rebecca Hall	Vicky Cristina Barcelona
Red Buttons	They Shoot Horses, Dont They?
Red Buttons	Sayonara
Reese Witherspoon	Monsters vs Aliens
Reese Witherspoon	Walk the Line
Regina King	Ray
Reginald Owen	Mrs. Miniver
Rene Ceballos	Mighty Aphrodite
Rene Enriquez	Harry and Tonto
Rene Russo	Lethal Weapon 3
Rene Russo	Ransom
Rene Russo	Lethal Weapon 4
Renee Zellweger	Jerry Maguire
Renee Zellweger	Cold Mountain
Renee Zellweger	Chicago
Renee Zellweger	Shark Tale
Rex Harrison	My Fair Lady
Rhys Ifans	The Amazing Spider-Man
Richard A. Dysart	Being There
Richard Arlen	Wings
Richard Attenborough	Lost World: Jurassic Park, The
Richard Attenborough	Jurassic Park
Richard Benjamin	Sunshine Boys, The
Richard Beymer	West Side Story
Richard Beymer	Diary of Anne Frank, The
Richard Bradford	Trip to Bountiful, The
Richard Burton	V.I.P.s, The
Richard Burton	Whos Afraid of Virginia Woolf?
Richard Crenna	Rambo: First Blood Part II
Richard Davalos	East of Eden
Richard Dix	Cimarron
Richard Dixon	The Kings Speech
Richard Dreyfuss	Goodbye Girl, The
Richard Dreyfuss	Jaws
Richard Farnsworth	Misery
Richard Gaines	More the Merrier, The
Richard Gere	Chicago
Richard Gere	Runaway Bride
Richard Gere	Officer and a Gentleman, An
Richard Gere	Pretty Woman
Richard Greene	Kentucky
Richard Griffiths	Harry Potter and the Chamber of Secrets
Richard Griffiths	Harry Potter and the Deathly Hallows: Part 1
